49153,<p>Is there any way to open the browse for files dialog box when a <code>&lt;a href&gt;</code> link is clicked using javascript? It should function like a normal browse for files button and give the names/list of files selected in response.</p>,How to open a file / browse dialog using javascript?,<javascript><jquery>
51816,<p>Is there some global constructs that I can use whenever I need to access whether the Control Shift Alt buttons are down? For instance inside <code>MouseDown</code> event of a <code>TreeView</code>.</p><p>If so how?</p>,How to detect modifier key states in WPF?,<c#><.net><wpf><keyboard>
6068,<p>Is there some way to run a (shell) command from Ruby displaying but also capturing the output? Maybe with the help of some gem?</p><p>What I mean by displaying is not printing it at the end but as it appears so the user gets the feedback of what's going on when running slow commands.</p>,Running a command from Ruby displaying and capturing the output,<ruby>
51816,<p>Is this possible:</p><pre><code>myList = []myList[12] = 'a'myList[22] = 'b'myList[32] = 'c'myList[42] = 'd'</code></pre><p>When I try I get:</p><pre><code># IndexError: list assignment index out of range # </code></pre>,Populating a list/array by index in Python?,<python><list>
49153,<p>It used to be that within a CodeIgniter model you couldn't access another model.</p><pre><code>$this-&gt;load-&gt;model('bar');$this-&gt;bar-&gt;something();</code></pre><p>Is this still valid or have they changed it?</p>,Accessing CodeIgniter Models in Other Models,<php><codeigniter>
179736,<p>Just a string. Add \' to it every time there is a single quote.</p>,How do I add slashes to a string in Javascript?,<javascript><jquery><formatting><string-formatting><backslash>
179736,<p>Let's say I have a file called app.js. Pretty simple:</p><pre><code>var express = require('express');var app = express.createServer();app.set('views' __dirname + '/views');app.set('view engine' 'ejs');app.get('/' function(req res){  res.render('index' {locals: {    title: 'NowJS + Express Example'  }});});app.listen(8080);</code></pre><p>What if I have a functions inside "tools.js".  How would I import them to use in apps.js?</p><p>Or...am I supposed to turn "tools" into a module and then require it? &lt;&lt; seems hard I rather do the basic import of the tools.js file.</p>,In Node.js how do I "include" functions from my other files?,<javascript><import><header><node.js>
179736,<p>Let's say I have a file. How do I write "hello" TAB "alex"?</p>,How do I write a "tab" in Python?,<python><tabs>
179736,<p>Let's say I have a model called <code>User</code>.I have an array with object Ids.</p><p>I want to get all User records that "intersect" with the array of Ids that I have.</p><pre><code>User.find({ records with IDS IN [3225 623423 6645345] } function....</code></pre>,How do I perform an id array query in Mongoose?,<node.js><mongodb><mongoose>
179736,<p>Let's say I have a pretty complex dictionary.</p><pre><code>{'fruit':'orange''colors':{'dark':4'light':5}}</code></pre><p>Anyway my objective is to <strong>scan every key</strong> in this complex multi-level dictionary. Then append "abc" to the end of each key. </p><p>So that it will be:</p><pre><code>{'fruitabc':'orange''colorsabc':{'darkabc':4'lightabc':5}}</code></pre><p>How would you do that?</p>,In Python I have a dictionary. How do I change the keys of this dictionary?,<python><dictionary>
9951,<p>Let's say I have a private topic branch called develop with 2 commits ahead of master.</p><p>What does <code>git pull origin master</code> do?</p><p>Pull everything from the remote master in the local develop and merge it? Pull everything in the local master branch and merge it?</p><p>And is there a way to update master from develop without <code>git checkout master</code> first?</p>,What happens when I do git pull origin master in the develop branch?,<git><pull>
179736,<p>Let's say I have x1 y1 and also x2 y2.</p><p>How can I find the distance between them?It's a simple math function but is there a snippet of this online?</p>,How do I find the distance between two points?,<python><math>
179736,<p>Let's say I insert the document.</p><pre><code>post = { some dictionary }mongo_id = mycollection.insert(post)</code></pre><p>Now let's say I want to add a field and update it. How do I do that? This doesn't seem to work.....</p><pre><code>post = mycollection.find_one({"_id":mongo_id}) post['newfield'] = "abc"mycollection.save(post)</code></pre>,How do I update a Mongo document after inserting it?,<python><mongodb><pymongo><database>
179736,<p>Let's say I saved a snipplet of a footer. How do I "include" that in my current template?</p>,In EJS template engine how do I "include" a footer?,<javascript><html><templates><ejs>
4883,<p>Let's say that I want to merge from a release branch to the master branch and there are some commits in the release branch that I don't want to include in the master branch.  Is there a way to do the merge so that one or more of those commits will not be merged?</p><p>My strategy so far is to do the following (in master):</p><pre><code>git merge --no-commit release-branch# Resolve conflicts and apply reverse patch of the commits that I don't want includedgit commit # Edit commit message so that it lists the commits that have been reverse-patched</code></pre><p>Is there a better way to do this?</p>,Is it possible to exclude specific commits when doing a git merge?,<git>
63051,<p>Linux: Which process is causing "device busy" when doing umount?</p>,Linux: Which process is causing "device busy" when doing umount?,<linux><shell><device><mount><umount>
179736,<p>Many times I get:</p><p>-Frozen load goes to 5.0. Can't use my box.-Just doesn't work.</p>,What's the best way to monitor rabbitmq to make sure everything is running smoothly?,<rabbitmq>
9951,<p>Now that it's clear <a href="https://stackoverflow.com/questions/100003/what-is-a-metaclass-in-python">what a metaclass is</a> there is an associated concept that I use all the time without knowing what it really means. </p><p>I suppose everybody made once a mistake with parenthesis resulting  in an "object is not callable" exception. What's more using <code>__init__</code> and <code>__new__</code> lead to wonder what this bloody <code>__call__</code> can be used for.</p><p>Could you give me some explanations including examples with the magic method ?</p>,What is a "callable"?,<python><callable>
4883,<p>On linux it's possible to create a tun interface using a tun driver which provides a "network interface psuedo-device" that can be treated as a regular network interface.  Is there a way to do this programmatically on windows?  Is there a way to do this without writing my own driver?  </p>,How do you create a virtual network interface on Windows?,<windows><networking>
6068,<p>On the <a href="http://www.wrox.com/WileyCDA/Section/id-321793.html" rel="noreferrer">NerdDinner</a> example of <a href="http://www.wrox.com/WileyCDA/WroxTitle/Professional-ASP-NET-MVC-1-0.productCd-0470384611.html" rel="noreferrer">Professional ASP.NET MVC 1.0</a> there's a method to create a new dinner as copied bellow (page 89 of the free NerdDinner version).</p><p>There it checks ModelState.IsValid for true. It seems to check if the model is valid for the database (that is it catches data type conversions like dates with invalid format but not business rules). Is that true?</p><p>When submitting the form if you have an error in the date ModelState.IsValid will be false and you'll get back an error but only for the date because AddRuleViolations was never executed. If you remove the check for ModelState.IsValid completely then you'll get all the errors (due to the exception) including a marking in the date when it is invalid. Then why is the check for ModelState.IsValid there at all? Am I missing something?</p><pre><code>// // POST: /Dinners/Create [AcceptVerbs(HttpVerbs.Post)] public ActionResult Create(Dinner dinner) {    if (ModelState.IsValid) {        try {            dinner.HostedBy = "SomeUser";             dinnerRepository.Add(dinner);            dinnerRepository.Save();            return RedirectToAction("Details" new {id = dinner.DinnerID });         } catch {            ModelState.AddRuleViolations(dinner.GetRuleViolations());        }     }     return View(dinner); } </code></pre>,What is ModelState.IsValid valid for in ASP.NET MVC in NerdDinner?,<asp.net-mvc><validation><nerddinner>
6068,<p>Particularly where can I browse the source code for any android source application(e.g.the contact application) ? Is the only way to go to download all there is?</p>,Where can I find Android source code online?,<android><android-source>
63051,<p>Please help me make some order with email headers.</p><p>What does each of the following mean: return-path sender from.</p><p>The question is being asked in the context of an email receiving app (let's say a <a href="http://posterous.com" rel="noreferrer">posterous</a> clone).</p><ul><li>What can be easily faked?</li><li>What can be verified?</li><li>Under what circumstances can the three or two of them differ?</li></ul>,smtp e-mail headers: return-path vs. sender vs. from,<email><smtp><email-integration><posterous><incoming-mail>
9951,<p>Programming in Android most of the text values are expected in <code>CharSequence</code>.</p><p>Why is that? What is the benefit and what are the main impacts of using <code>CharSequence</code> over <code>String</code>?</p><p>What are the main differences and what issues are expected while using them and converting from one to another?</p>,CharSequence VS String in Java?,<java><string><charsequence>
51816,<p>Right now I am using a list and was expecting something like:</p><pre><code>verts = list (1000)</code></pre><p>Should I use array instead?</p>,Initializing a list to a known number of elements in Python,<python><arrays><list>
51816,<p>Right now I have vector3 values represented as lists. is there a way to subtract 2 of these like vector3 values like</p><pre><code>[222] - [111] = [111]</code></pre><p>Should I use tuples?</p><p>If none of them defines these operands on these types can I define it instead?</p><p>If not should I create a new vector3 class?</p>,Subtracting 2 lists in Python,<python><list><tuples><vector>
49153,<p>Say I've got a file <code>test.php</code> in <code>foo</code> directory as well as <code>bar</code>. How can I replace <code>bar/test.php</code> with <code>foo/test.php</code> using <code>PHP</code>? I'm on Windows XP a cross platform solution would be great but windows preferred.</p>,How to copy a file from one directory to another using PHP?,<php><file><file-io><copy><filesystems>
51816,<p>Say for a Point2 class and the following Equals:</p><pre><code>public override bool Equals ( object obj )public bool Equals ( Point2 obj )</code></pre><p>This is the one that is shown in the Effective C# 3:</p><pre><code>public override bool Equals ( object obj ){    // STEP 1: Check for null    if ( obj == null )    {        return false;    }    // STEP 3: equivalent data types    if ( this.GetType ( ) != obj.GetType ( ) )    {        return false;    }    return Equals ( ( Point2 ) obj );}public bool Equals ( Point2 obj ){    // STEP 1: Check for null if nullable (e.g. a reference type)    if ( obj == null )    {        return false;    }    // STEP 2: Check for ReferenceEquals if this is a reference type    if ( ReferenceEquals ( this obj ) )    {        return true;    }    // STEP 4: Possibly check for equivalent hash codes    if ( this.GetHashCode ( ) != obj.GetHashCode ( ) )    {        return false;    }    // STEP 5: Check base.Equals if base overrides Equals()    System.Diagnostics.Debug.Assert (        base.GetType ( ) != typeof ( object ) );    if ( !base.Equals ( obj ) )    {        return false;    }    // STEP 6: Compare identifying fields for equality.    return ( ( this.X.Equals ( obj.X ) ) &amp;&amp; ( this.Y.Equals ( obj.Y ) ) );}</code></pre>,How to best implement Equals for custom types?,<c#><.net><class>
51816,<p>So I can start from <code>len(collection)</code> and end in <code>collection[0]</code>.</p><p>I also want to be able to access the loop index.</p>,Traverse a list in reverse order in Python,<python><loops><reverse>
51816,<p>So I have some XAML like this:</p><pre><code>&lt;Trigger Property="ItemsControl.AlternationIndex" Value="2"&gt;    &lt;Setter Property="Background" Value="Red"&gt;&lt;/Setter&gt;&lt;/Trigger&gt;</code></pre><p>How can I set the color <code>Red</code> to something like <code>250 200 150</code>? I tried <code>Color 250 200 150</code> and <code>250 200 150</code> but doesn't work. Any ideas?</p>,How can I set custom colors values in a Xaml Value field?,<c#><.net><wpf><xaml>
49153,<p>So I have these checkboxes:</p><pre><code>&lt;input type="checkbox" name="type" value="4" /&gt;&lt;input type="checkbox" name="type" value="3" /&gt;&lt;input type="checkbox" name="type" value="1" /&gt;&lt;input type="checkbox" name="type" value="5" /&gt;</code></pre><p>And so on. There are about 6 of them and are hand-coded (i.e not fetched from a db) so they are likely to remain the same for a while.</p><p>My question is how I can get them all in an array (in javascript) so I can use them while making an AJAX <code>$.post</code> request using Jquery.</p><p>Any thoughts?</p><p>Edit: I would only want the selected checkboxes to be added to the array</p>,Getting all selected checkboxes in an array,<javascript><jquery><ajax><dhtml>
49153,<p>So I'm learning java and I have a question. It seems that the types <code>int</code> <code>boolean</code> and <code>string</code> will be good for just about everything I'll ever need in terms of variables except perhaps <code>float</code> could be used when decimal numbers are needed in a number.</p><p>My question is are the other types such as <code>long</code> <code>double</code> <code>byte</code> <code>char</code> etc ever used in normal everyday programming? What are some practical things these could be used for? What do they exist for? </p>,What is the purpose of long double byte char in Java?,<java><variables><types><language-features>
49153,<p>So lets say I have this interface:</p><pre><code>public interface IBox{   public void setSize(int size);   public int getSize();   public int getArea();  //...and so on}</code></pre><p>And I have a class that implements it:</p><pre><code>public class Rectangle implements IBox{   private int size;   //Methods here}</code></pre><p>If I wanted to use the interface IBox i can't actually create an instance of it in the way:</p><pre><code>public static void main(String args[]){    Ibox myBox=new Ibox();}</code></pre><p>right? So I'd actually have to do this:</p><pre><code>public static void main(String args[]){    Rectangle myBox=new Rectangle();}</code></pre><p>If that's true then the only purpose of interfaces is to make sure that the class which implements an interface has got the correct methods in it as described by an interface? Or is there any other use of interfaces?</p>,Is there more to an interface than having the correct methods,<java><oop><language-features><interface>
179736,<p>Suppose I have a list with X elements</p><pre><code>[47628643721...]</code></pre><p>I'd like the first 5 elements.  Unless it has less than 5 elements.</p><pre><code>[476286]</code></pre><p>How to do that?</p>,How to trim a list in Python,<python><list>
179736,<p>Suppose I have a model like this:</p><pre><code>class Book(models.Model):    num_pages = ...    author = ...    date = ...</code></pre><p>Can I create a dictionary and then insert or update the model using it?</p><pre><code>d = {"num_pages":40 author:"Jack" date:"3324"}</code></pre>,How do I use a dictionary to update fields in Django models?,<python><database><django>
179736,<p>Suppose this string:</p><pre class="lang-none prettyprint-override"><code>The   fox jumped   over    the log.</code></pre><p>Turning into:</p><pre class="lang-none prettyprint-override"><code>The fox jumped over the log.</code></pre><p>What is the simplest (1-2 lines) to achieve this without splitting and going into lists?</p>,Is there a simple way to remove multiple spaces in a string?,<python><regex><string>
9951,<p>There seems to be a difference between the last commit the HEAD and the state of the file I can see in my directory.</p><p>What is HEAD what can I do with it and what mistake should I avoid?</p>,What is the HEAD in git?,<git><head>
9951,<p>This is a question you can read everywhere on the web with various answers:</p><pre><code>$ext = end(explode('.' $filename));$ext = substr(strrchr($filename '.') 1);$ext = substr($filename strrpos($filename '.') + 1);$ext = preg_replace('/^.*\.([^.]+)$/D' '$1' $filename);$exts = split("[/\\.]" $filename);$n    = count($exts)-1;$ext  = $exts[$n];</code></pre><p>etc.</p><p>However there is always "the best way" and it should be on Stack Overflow.</p>,How do I get a file extension in PHP?,<php><file-extension>
179736,<p>This is my document:</p><pre><code>{     title:"Happy thanksgiving"    body: "come over for dinner"    blocked:[       {user:333 name:'john'}       {user:994 name:'jessica'}       {user:11 name: 'matt'}    ]}</code></pre><p>What is the query to find all documents that do not have user 11 in "blocked"?</p>,How do I do a "NOT IN" query in Mongo?,<mongodb><database>
179736,<p>This is my the app I'm currently running on production.</p><pre><code>var app = express();app.set('views'settings.c.WEB_PATH + '/public/templates');app.set('view engine''ejs');app.configure(function(){    app.use(express.favicon());    app.use(express.static(settings.c.WEB_PATH + '/public'));    app.use(express.bodyParser());    app.use(express.cookieParser());    app.use(express.methodOverride());    app.use(express.session({            cookie:{ domain:"."+settings.c.SITE_DOMAIN maxAge:1440009999}            secret:'hamster'            store: r_store            }));    app.use(useragent.express());    app.use(flash());    app.use(passport.initialize());    app.use(passport.session());});</code></pre><p>However I came to know about <code>NODE_ENV</code> and want to use it. How can I do this?</p>,What is NODE_ENV and how to use it in Express?,<javascript><node.js><express>
9951,<p>This morning we pull from our repo and git put us on (no branch).</p><p>I don't understand this why did this happen? And how get out of it without losing our changes?</p>,Why did git set us on (no branch)?,<git>
49153,<p>To be specific I was trying this code:</p><pre><code>package hello;public class Hello {    Clock clock = new Clock();    public static void main(String args[]) {        clock.sayTime();    }}</code></pre><p>But it gave the error </p><blockquote>  <p>Cannot access non-static field in static method main</p></blockquote><p>So I changed the declaration of <code>clock</code> to this:</p><pre><code>static Clock clock = new Clock();</code></pre><p>And it worked. What does it mean to put that keyword before the declaration? What exactly will it do and/or restrict in terms of what can be done to that object?</p>,What does the 'static' keyword do in a class?,<java><static><oop><language-features><restriction>
4883,<p>To do the equivalent of Python list comprehensions I'm doing the following:</p><pre><code>some_array.select{|x| x % 2 == 0 }.collect{|x| x * 3}</code></pre><p>Is there a better way to do this...perhaps with one method call?</p>,List comprehension in Ruby,<ruby><list-comprehension>
63051,<p>To redirect <em>stdout</em> to a truncated file in Bash I know to use:</p><pre><code>cmd &gt; file.txt</code></pre><p>To redirect <em>stdout</em> in Bash appending to a file I know to use:</p><pre><code>cmd &gt;&gt; file.txt</code></pre><p>To redirect both <em>stdout</em> and <em>stderr</em> to a truncated file I know to use:</p><pre><code>cmd &amp;&gt; file.txt</code></pre><p>How do I redirect both <em>stdout</em> and <em>stderr</em> appending to a file? <code>cmd &amp;&gt;&gt; file.txt</code> did not work for me.</p>,How to redirect and append both stdout and stderr to a file with Bash?,<bash><append><stdout><io-redirection><stderr>
179736,<p>To test its effects immediately instead of having to reload the terminal</p>,After changing /etc/profile what do I have to do to reset my shell?,<linux><unix>
9951,<p>We are working on an <a href="http://en.wikipedia.org/wiki/S60_%28software_platform%29" rel="noreferrer">S60</a> version and this platform has a nice Python API..</p><p>However there is nothing official about Python on Android but since <a href="http://en.wikipedia.org/wiki/Jython" rel="noreferrer">Jython</a> exists is there a way to let the snake and the robot work together??</p>,Is there a way to run Python on Android?,<android><python><jython><ase><android-scripting>
49153,<p>What I would like is to count the number of lines in a textarea e.g:</p><pre><code>line 1line 2line 3line 4</code></pre><p>should count up to 4 lines. Basically pressing enter once would transfer you to the next line</p><p>The following code isn't working:</p><pre><code>var text = $("#myTextArea").val();   var lines = text.split("\r");var count = lines.length;console.log(count);</code></pre><p>It always gives '1' no matter how many lines.</p>,How to get the number of lines in a textarea?,<javascript><jquery>
49153,<p>What JavaScript do I need to use to redirect a parent window from an iframe?</p><p>I want them to click a hyperlink which using JavaScript or any other method would redirect the parent window to a new URL.</p>,Redirect parent window from an iframe action,<javascript><iframe><dhtml>
63051,<p>What are the advantages and disadvantages of json vs xml for ajax requests?Is there a difference in performance? i.e. are browsers able to process one format faster than the other?</p>,What are the advantages and disadvantages of json vs xml for ajax requests?,<xml><ajax><json><xmlhttprequest>
6068,<p>What are the differences between <code>git pull</code> and <code>git fetch</code>?</p>,What is the difference between 'git pull' and 'git fetch'?,<git><version-control><git-pull><git-fetch>
49153,<p>What are the main differences between PHP and Java that someone proficient in PHP but learning Java should know about?</p><p><strong>Edit:</strong> I mean differences in the syntax of the languages i.e their data types how they handle arrays &amp; reference variables and so forth :)</p>,What are the differences between PHP and Java?,<java><php>
63051,<p>What are your experiences with Python Jabber / XMPP client libraries?What do you recommend?</p>,Best python XMPP / Jabber client library?,<python><chat><xmpp><google-talk>
89904,<p>What can you guys recommend to use with Java?</p><p>Only requirement is it should be open source or has not too expensive academic licence .</p>,Open Source Java Profilers,<java><profiler>
179736,<p>What command do I use and run?</p>,How do I create a MongoDB dump of my database?,<database><mongodb><database-dump>
179736,<p>What do I have to do in Python to figure out which encoding a string has?</p>,How do I check if a string is unicode or ascii?,<python><unicode><encoding><utf-8>
4883,<p>What does it mean when a <a href="http://en.wikipedia.org/wiki/PostgreSQL" rel="noreferrer">PostgreSQL</a> process is "idle in transaction"?</p><p>On a server that I'm looking at the output of "ps ax | grep postgres" I see 9 PostgreSQL processes that look like the following:</p><pre><code>postgres: user db 127.0.0.1(55658) idle in transaction</code></pre><p>Does this mean that some of the processes are hung waiting for a transaction to be committed?  Any pointers to relevant documentation are appreciated.</p>,What does it mean when a PostgreSQL process is "idle in transaction"?,<postgresql>
179736,<p>What file do I edit and how? I created a virtual environment.</p>,How do you set your pythonpath in an already-created virtualenv?,<python><linux><unix><virtualenv>
63051,<p>What happens if I bind two event handlers to the same event for the same element?</p><p>For example:</p><pre><code>var elem = $("...")elem.click(...);elem.click(...);</code></pre><p>Does the last handler "win" or will both handlers be run?</p>,jQuery: more than one handler for same event,<javascript><jquery><event-handling>
63051,<p>What is <code>export</code> for?</p><p>What is the difference between:</p><pre><code>export name=value</code></pre><p>and</p><pre><code>name=value</code></pre>,Defining a variable with or without export,<linux><bash><shell>
9951,<p>What is a global interpreter lock and why is it an issue?</p><p>A lot of noise has been made around removing the GIL from Python and I'd like to understand why that is so important. I have never written a compiler nor an interpreter myself so don't be frugal with details I'll probably need them to understand.</p>,What is the global interpreter lock (GIL) in CPython?,<python><python-internals><gil>
4883,<p>What is the difference between <strong><code>const</code></strong> and <strong><code>readonly</code></strong> in C#? </p><p>When would you use one over the other?</p>,What is the difference between const and readonly in C#?,<c#><.net><constants><readonly>
4883,<p>What is the difference between old style and new style classes in Python?  When should I use one or the other?</p>,What is the difference between old style and new style classes in Python?,<python><class><oop><types><new-style-class>
63051,<p>What is the easiest way to pretty print (a.k.a. formatted) a <code>org.w3c.dom.Document</code> to stdout?</p>,What is the shortest way to pretty print a org.w3c.dom.Document to stdout?,<java><xml><dom><w3c>
179736,<p>What is the non-jQuery equivalent of <code>$(document).ready()</code>?</p>,What is the non-jQuery equivalent of '$(document).ready()'?,<javascript><jquery>
87234,<p>What is this idiom and when should it be used? Which problems does it solve? Does the idiom change when C++11 is used?</p><p>Although it's been mentioned in many places we didn't have any singular "what is it" question and answer so here it is. Here is a partial list of places where it was previously mentioned:</p><ul><li><a href="https://stackoverflow.com/questions/276173/what-are-your-favorite-c-coding-style-idioms/2034447#2034447">What are your favorite C++ Coding Style idioms:  Copy-swap</a></li><li><a href="https://stackoverflow.com/questions/1734628/copy-constructor-and-operator-overload-in-c-is-a-common-function-possible/1734640#1734640">Copy constructor and = operator overload in C++: is a common function possible?</a></li><li><a href="https://stackoverflow.com/questions/2143787/what-is-copy-elision-and-how-it-optimizes-copy-and-swap-idiom">What is copy elision and how it optimizes copy-and-swap idiom</a></li><li><a href="https://stackoverflow.com/questions/255612/c-dynamically-allocating-an-array-of-objects/255744#255744">C++: dynamically allocating an array of objects?</a></li></ul>,What is the copy-and-swap idiom?,<c++><copy-constructor><assignment-operator><c++-faq><copy-and-swap>
49153,<p>What should someone study at university level if he/she wants to get into robotics and build robotics? So far 'Mechatronics' seems to be the field I'm looking for? I looked at a few plain 'robotics' courses but they seem to be only about the electrical and computer work and don't include any details on building the mechanical components of robots?</p>,What to study to get into robotics?,<robotics>
49153,<p>What the title says. Specifically if I have</p><pre><code>$array1['name'] = 'zoo';$array2['name'] = 'fox';</code></pre><p>How can I determine that alphabetically <code>$array2</code>'s name should come above <code>$array1</code>'s?</p>,How to compare 2 strings alphabetically in PHP?,<php><string><sorting>
49153,<p>What's the best way to store a <code>key=&gt;value</code> array in javascript and how can that be looped through?</p><p>The key of each element should be a tag such as <code>{id}</code> or just <code>id</code> and the value should be the numerical value of the id.</p><p>It should either be the element of an existing javascript class or be a global variable which could easily be referenced through the class.</p><p>jQuery can be used.</p>,Best way to store a key=>value array in JavaScript?,<javascript><jquery>
51816,<p>What's the difference between the two? Can we use them interchangeably?</p>,BCL (Base Class Library) vs FCL (Framework Class Library),<c#><.net><terminology>
49153,<p>What's the easiest way to add an <code>option</code> to a dropdown using jQuery? </p><p>Will this work?</p><pre><code>$("#mySelect").append('&lt;option value=1&gt;My option&lt;/option&gt;');</code></pre>,Adding options to a <select> using jQuery?,<javascript><jquery><html-select>
95592,<p>What's the easiest way to determine which version of <a href="http://flask.pocoo.org/">Flask</a> is installed?</p>,Determining what version of Flask is installed,<python><flask>
63051,<p>What's the equivalent to <code>show tables</code> (from MySQL) in PostgreSQL?</p>,PostgreSQL: Show tables in PostgreSQL,<postgresql>
49153,<p>What's the max length/number of chars in a mediumtext mysql field?</p>,Max length of mediumtext?,<mysql>
49153,<p>What's wrong with this query:</p><pre><code>SELECT co.* mod.COUNT(*) as moduleCount vid.COUNT(*) as vidCount  FROM courses as co modules as mod videos as vid  WHERE mod.course_id=co.id AND vid.course_id=co.id ORDER BY co.id DESC</code></pre><p>In other words how can I do it so with every record returned from 'courses' there's an additional column called 'modCount' which shows the number of records in the modules table for that course_id and another called 'vidCount' which does the same thing for the videos table.</p><p>Error:</p><blockquote>  <p>Error Number: 1064</p>    <p>You have an error in your SQL syntax;  check the manual that corresponds to  your MySQL server version for the  right syntax to use near '<em>) as  moduleCount vid.COUNT(</em>) as vidCount  FROM courses as co ' at line 1</p></blockquote>,Mysql COUNT(*) on multiple tables,<sql><mysql>
179736,<p>When I ask the model manager to get an object it raises <code>DoesNotExist</code> when there is no matching object.</p><pre><code>go = Content.objects.get(name="baby")</code></pre><p>Instead of <code>DoesNotExist</code> how can I have <code>go</code> be <code>None</code> instead?</p>,How do I get the object if it exists or None if it does not exist?,<python><django><django-queryset>
63051,<p>When I download a .tar.gz file I open it with two commands first <code>gunzip</code> and then <code>tar</code>.</p><p>Is it possible to open it with just one command?</p>,Opening a .tar.gz file with a single command,<linux><gzip><tar><gunzip>
63051,<p>When I reboot an EC2 instance do I get the initial image again or is the state of the hard disk before the reboot kept?</p><p>And what happens with billing does the hour start again or do I continue with the fraction of the hour I was in when I rebooted?</p>,What happens when I reboot an EC2 instance?,<amazon-ec2><amazon-web-services>
4883,<p>When defining a method on a class in Python it looks something like this:</p><pre><code>class MyClass(object):    def __init__(self x y):        self.x = x        self.y = y</code></pre><p>But in some other languages such as C# you have a reference to the object that the method is bound to with the "this" keyword without declaring it as an argument in the method prototype.  </p><p>Was this an intentional language design decision in Python or are there some implementation details that require the passing of "self" as an argument?</p>,Why do you need explicitly have the "self" argument in a Python method?,<python><oop><methods><self>
179736,<p>When do I use each ?</p><p>Also...is the NLTK lemmatization dependent upon Parts of Speech?Wouldn't it be more accurate if it was?</p>,What is the difference between lemmatization vs stemming?,<python><nlp><nltk><lemmatization>
4883,<p>When should you use generator expressions and when should you use list comprehensions in Python?</p><pre><code># Generator expression(x*2 for x in range(256))# List comprehension[x*2 for x in range(256)]</code></pre>,Generator Expressions vs. List Comprehension,<python><list-comprehension><generator>
179736,<p>When the user goes history-back-1...how do I detect that? And then alert "the user clicked back!"</p><p>Using binds (and jQuery preferably)</p>,How to detect if the user clicked the "back" button,<javascript><jquery><back-button><jquery-events>
179736,<p>When the user loads the page I immediately do a window redirect to another location.</p><p>The problem is when the user clicks back it'll go back to the page which does the redirect.</p><p>Can I "cancel" the history of the previous page? So that when the user clicks back it goes back TWO pages instead?</p>,In Javascript how do I "clear" the back (history -1)?,<javascript><html><css>
51816,<p>When you just want to do a try-except without handling the exception how do you do it in Python?</p><p>Is the following the right way to do it?</p><pre><code>try:    shutil.rmtree(path)except:    pass</code></pre>,How to properly ignore exceptions,<python><exception><try-except>
51816,<p>When you pass a collection like list array to another function in python does it make a copy of it or is it just a pointer?</p>,Passing values in Python,<python><pass-by-reference><pass-by-value>
179736,<p>Whenever I do this:</p><pre><code>thepost = Content.objects.get(name="test")</code></pre><p>It always throws an error when nothing is found.How do I handle it?</p>,What's the best way to handle Django's objects.get?,<python><django>
49153,<p>Where can I get a list of easily parseable country codes and names? Note: 2 letter codes wanted. Examples:</p><p>auAustralia</p><p>ukUnited Kingdom</p><p>usUnited States</p><p>etc</p>,Csv list of country codes/names?,<country-codes>
9951,<p>While asking <a href="https://stackoverflow.com/questions/2081622/python-raw-strings-and-unicode-how-to-use-web-for-input-as-regexp-patterns">this question</a> I realized I didn't know much about raw strings. For somebody claiming to be a Django trainer this sucks.</p><p>I know what an encoding is and I know what <code>u''</code> alone does since I get what is Unicode.</p><ul><li><p>But what does <code>r''</code> do exactly? What kind of string does it result in?</p></li><li><p>And above all what the heck does <code>ur''</code> do?</p></li><li><p>Finally is there any reliable way to go back from a Unicode string to a simple raw string?</p></li><li><p>Ah and by the way if your system and your text editor charset are set to UTF-8 does <code>u''</code> actually do anything?</p></li></ul>,What exactly do "u" and "r" string flags do and what are raw string literals?,<python><unicode><python-2.x><rawstring>
89904,<p>While coding I added print statements into some files to keep track of what was going on.</p><p>When I am done is it possible to revert changes in some files but commit the file I actually worked on? </p><p>Say I added print in file <code>A</code> but I modified file <code>B</code>. <code>B</code> is what I want to commit and <code>A</code> I want to be set back to its old state.</p>,Git undo changes in some files,<git><file><version-control><undo><revert>
89904,<p>While searching for an implementation of the Barnsley's Fern fractal I came across a implementation that has .pde extension. Which programming language uses this extension?</p><p><a href="http://www.openprocessing.org/visuals/?visualID=198" rel="noreferrer">Implementation Page</a></p>,Which language uses .pde extension?,<processing><file-extension>
179736,<p>Why doesn't <a href="http://developer.android.com/guide/developing/tools/logcat.html" rel="noreferrer">logcat</a> show anything in my Android (while developing apps with Eclipse)?</p><p>It just doesn't print anything. It's empty.</p>,Why doesn't logcat show anything in my Android?,<android><eclipse><logging><logcat>
4883,<p>Why prefer composition over inheritance?  What trade-offs are there for each approach?  When should you choose inheritance over composition?</p>,Prefer composition over inheritance?,<language-agnostic><oop><inheritance><composition><aggregation>
63051,<p>With administrative permissions im mysql how can I see all the open connections to a specific db in my server?</p>,mysql: see all open connections to a given database?,<mysql><database>
63051,<p>With very simple caching semantics: if the parameters are the same (and the URL is the same of course) then it's a hit. Is that possible? Recommended?</p>,Is it possible to cache POST methods in HTTP?,<http><post><http-caching>
179736,<p>is this right?</p><pre><code>mysql -uroot -ppassword mydb &lt; myfile.sql.gz</code></pre>,How do I load a sql.gz file to my database? (importing),<mysql><database>
